DATETIME,PERIODID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,hour,day_of_week,month,is_weekend,is_weekday,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_12,lag_24,price_roll_mean_3,price_roll_std_3,price_roll_mean_6,price_roll_std_6,price_roll_mean_12,price_roll_std_12,price_roll_mean_24,price_roll_std_24,DUID_BANGOWF1,DUID_BANGOWF2,DUID_BANN1,DUID_BASTYAN,DUID_BBTHREE1,DUID_BBTHREE2,DUID_BBTHREE3,DUID_BERYLSF1,DUID_BHB1,DUID_BODWF1,DUID_BOMENSF1,DUID_BROKENH1,DUID_BULBES1,DUID_BULGANA1,DUID_CAPBES1,DUID_CETHANA,DUID_COHUNSF1,DUID_COLEASF1,DUID_CROOKWF2,DUID_CROWLWF1,DUID_DARLSF1,DUID_DEVILS_G,DUID_DPNTB1,DUID_FINLYSF1,DUID_FISHER,DUID_FLYCRKWF,DUID_GANNB1,DUID_GANNSF1,DUID_GIRGSF,DUID_GNNDHSF1,DUID_GOONSF1,DUID_GRANWF1,DUID_GULLRSF1,DUID_GULLRWF1,DUID_GUNNING1,DUID_HILLSTN1,DUID_JBUTTERS,DUID_JEMALNG1,DUID_JUNEESF1,DUID_KARSF1,DUID_KERNGSP1,DUID_KIAMSF1,DUID_KIATAWF1,DUID_LEM_WIL,DUID_LIMOSF11,DUID_LIMOSF21,DUID_MACKNTSH,DUID_MANSLR1,DUID_MCKAY1,DUID_MOLNGSF1,DUID_MOREESF1,DUID_MURRAY,DUID_MUWAWF1,DUID_MUWAWF2,DUID_NEVERSF1,DUID_NUMURSF1,DUID_NYNGAN1,DUID_PARSF1,DUID_QBYNB1,DUID_REECE1,DUID_REECE2,DUID_RESS1,DUID_RIVNB2,DUID_SEBSF1,DUID_SNOWYP,DUID_STWF1,DUID_SUNRSF1,DUID_SUNTPSF1,DUID_TARALGA1,DUID_TRIBUTE,DUID_TUMUT3,DUID_TVCC201,DUID_UPPTUMUT,DUID_URANQ11,DUID_URANQ12,DUID_URANQ13,DUID_URANQ14,DUID_WAGGNSF1,DUID_WELLSF1,DUID_WELNSF1,DUID_WEMENSF1,DUID_WLWLSF1,DUID_WLWLSF2,DUID_WOODLWN1,DUID_WRSF1,DUID_WRWF1,DUID_WSTWYSF1,DUID_WUNUSF1,DUID_WYASF1,DUID_YATSF1
2025-08-12 14:00:00,1.0,25.29,2.0,14,1,8,0,1,15.76,-1116.93,-311.8,-19.51,15.35,-77.63,4.77,-77.63,-358.6266666666667,656.7272373164777,-231.97333333333336,452.4127153238143,-158.38250000000002,319.6116770572749,-115.1475,255.7364464214299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,15.35,2.0,14,1,8,0,1,25.29,15.76,-1116.93,-311.8,-19.51,15.35,-97.48,4.77,18.800000000000075,5.62424217116112,-231.97333333333333,452.4127153238143,-148.98,323.2056547941407,-114.70666666666666,255.96116530623848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,4.77,2.0,14,1,8,0,1,15.35,25.29,15.76,-1116.93,-311.8,-19.51,4.77,25.29,15.136666666666741,10.261663282977125,-227.92666666666665,454.7955166299099,-148.98,323.2056547941407,-115.56166666666667,255.50706447591907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,4.77,2.0,14,1,8,0,1,4.77,15.35,25.29,15.76,-1116.93,-311.8,-182.87,15.35,8.296666666666743,6.108365848015459,-175.165,461.43364670340196,-133.34333333333333,325.94440608883934,-116.0025,255.280405202661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,-77.63,1.0,14,1,8,0,1,4.77,4.77,15.35,25.29,15.76,-1116.93,15.35,15.35,-22.696666666666587,47.57366218122381,-1.948333333333333,37.8754033201837,-141.09166666666667,323.1817870890325,-119.87666666666667,253.90213031739248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,-112.3,2.0,14,1,8,0,1,-77.63,4.77,4.77,15.35,25.29,15.76,-170.89,4.77,-61.719999999999914,60.13478444294846,-23.291666666666668,57.102379781114074,-136.20916666666668,323.13325372495933,-124.75458333333331,252.52415016629627,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,-107.06,2.0,14,1,8,0,1,-112.3,-77.63,4.77,4.77,15.35,25.29,-77.63,-564.17,-98.9966666666666,18.688639151452765,-45.349999999999994,60.06820090530365,-138.66166666666666,322.7597015465599,-105.70833333333333,234.53888396757077,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,15.35,2.0,14,1,8,0,1,-107.06,-112.3,-77.63,4.77,4.77,15.35,15.35,-182.87,-68.00333333333326,72.2336350555142,-45.35,60.06820090530365,-138.6616666666667,322.7597015465599,-97.44916666666666,235.1927323802603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,-477.58,2.0,14,1,8,0,1,15.35,-107.06,-112.3,-77.63,4.77,4.77,-19.51,4.77,-189.76333333333324,256.6610161932139,-125.74166666666667,180.87276294861698,-176.83416666666668,334.26920483233664,-117.54708333333333,246.4192039467133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-12 14:00:00,1.0,28.89,2.0,14,1,8,0,1,-477.58,15.35,-107.06,-112.3,-77.63,4.77,-311.8,4.77,-144.44666666666657,288.581351153073,-121.72166666666665,184.58357277034864,-148.44333333333333,336.22626281428523,-116.54208333333332,246.98828203112876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
