DATETIME,DUID,PERIODID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED
2025/08/13 02:30:00,URANQ14,26.0,58.89,2.0
2025/08/13 03:00:00,URANQ14,27.0,46.65,2.0
2025/08/13 03:30:00,URANQ14,28.0,65.97,2.0
2025/08/13 04:00:00,URANQ14,29.0,60.0,2.0
2025/08/13 04:30:00,URANQ14,30.0,139.77,2.0
2025/08/13 05:00:00,URANQ14,31.0,118.39,2.0
2025/08/13 05:30:00,URANQ14,32.0,151.46,2.0
2025/08/13 06:00:00,URANQ14,33.0,168.36,2.0
2025/08/13 08:30:00,URANQ14,38.0,39.46,2.0
2025/08/13 09:00:00,URANQ14,39.0,174.0,2.0
2025/08/13 09:30:00,URANQ14,40.0,235.55,2.0
2025/08/13 10:00:00,URANQ14,41.0,127.62,2.0
2025/08/13 10:30:00,URANQ14,42.0,84.69,2.0
2025/08/13 18:00:00,URANQ14,57.0,223.95,2.0
2025/08/13 18:30:00,URANQ14,58.0,185.55,2.0
2025/08/13 19:00:00,URANQ14,59.0,1008.76,2.0
2025/08/13 19:30:00,URANQ14,60.0,532.57,2.0
2025/08/13 20:00:00,URANQ14,61.0,432.94,2.0
2025/08/13 20:30:00,URANQ14,62.0,516.17,2.0
2025/08/13 21:00:00,URANQ14,63.0,448.12,2.0
2025/08/13 21:30:00,URANQ14,64.0,618.28,2.0
2025/08/13 22:00:00,URANQ14,65.0,648.62,2.0
2025/08/13 22:30:00,URANQ14,66.0,275.15,2.0
2025/08/13 23:00:00,URANQ14,67.0,276.86,2.0
2025/08/13 23:30:00,URANQ14,68.0,375.56,2.0
2025/08/14 00:00:00,URANQ14,69.0,370.8,2.0
2025/08/14 00:30:00,URANQ14,70.0,240.14,2.0
2025/08/14 01:00:00,URANQ14,71.0,292.25,2.0
2025/08/14 01:30:00,URANQ14,72.0,216.95,2.0
2025/08/14 02:00:00,URANQ14,73.0,207.44,2.0
2025/08/14 02:30:00,URANQ14,74.0,189.37,2.0
2025/08/14 03:00:00,URANQ14,75.0,135.04,2.0
2025/08/14 03:30:00,URANQ14,76.0,174.02,2.0
2025/08/14 04:00:00,URANQ14,77.0,142.06,2.0
2025/08/12 14:00:00,WAGGNSF1,1.0,-77.63,1.0
2025/08/12 14:30:00,WAGGNSF1,2.0,-68.01,1.0
2025/08/12 15:00:00,WAGGNSF1,3.0,-68.01,1.0
2025/08/12 15:30:00,WAGGNSF1,4.0,-75.89,1.0
2025/08/12 14:00:00,WELLSF1,1.0,-170.89,1.0
2025/08/12 14:30:00,WELLSF1,2.0,-9.99,1.0
2025/08/12 15:00:00,WELLSF1,3.0,-9.99,1.0
2025/08/12 15:30:00,WELLSF1,4.0,-11.37,1.0
2025/08/12 14:00:00,WELNSF1,1.0,-97.48,2.0
2025/08/12 14:30:00,WELNSF1,2.0,-5.28,1.0
2025/08/12 15:00:00,WELNSF1,3.0,-5.28,1.0
2025/08/12 15:30:00,WELNSF1,4.0,-6.01,1.0
2025/08/13 10:30:00,WEMENSF1,42.0,-378.29,2.0
2025/08/13 11:00:00,WEMENSF1,43.0,-231.68,2.0
2025/08/13 11:30:00,WEMENSF1,44.0,-195.02,2.0
2025/08/13 12:00:00,WEMENSF1,45.0,-48.61,2.0
2025/08/12 14:00:00,WLWLSF1,1.0,4.77,2.0
2025/08/12 14:30:00,WLWLSF1,2.0,3.24,2.0
2025/08/12 15:00:00,WLWLSF1,3.0,0.44,2.0
2025/08/12 16:00:00,WLWLSF1,5.0,12.87,2.0
2025/08/12 16:30:00,WLWLSF1,6.0,13.92,2.0
2025/08/12 17:00:00,WLWLSF1,7.0,18.27,2.0
2025/08/12 17:30:00,WLWLSF1,8.0,5.3,2.0
2025/08/12 18:00:00,WLWLSF1,9.0,17.81,2.0
2025/08/12 18:30:00,WLWLSF1,10.0,0.67,2.0
2025/08/12 19:00:00,WLWLSF1,11.0,18.89,2.0
2025/08/12 19:30:00,WLWLSF1,12.0,0.22,2.0
2025/08/12 21:00:00,WLWLSF1,15.0,2.98,2.0
2025/08/12 21:30:00,WLWLSF1,16.0,15.64,2.0
2025/08/12 22:00:00,WLWLSF1,17.0,8.75,2.0
2025/08/12 22:30:00,WLWLSF1,18.0,7.79,2.0
2025/08/12 23:00:00,WLWLSF1,19.0,8.76,2.0
2025/08/12 23:30:00,WLWLSF1,20.0,8.2,2.0
2025/08/13 00:00:00,WLWLSF1,21.0,1.68,2.0
2025/08/13 00:30:00,WLWLSF1,22.0,15.37,2.0
2025/08/13 01:00:00,WLWLSF1,23.0,18.61,2.0
2025/08/13 01:30:00,WLWLSF1,24.0,14.17,2.0
2025/08/13 02:00:00,WLWLSF1,25.0,10.49,2.0
2025/08/13 02:30:00,WLWLSF1,26.0,14.15,2.0
2025/08/13 03:00:00,WLWLSF1,27.0,11.21,2.0
2025/08/13 03:30:00,WLWLSF1,28.0,15.85,2.0
2025/08/13 04:00:00,WLWLSF1,29.0,14.42,2.0
2025/08/13 04:30:00,WLWLSF1,30.0,33.59,2.0
2025/08/13 05:00:00,WLWLSF1,31.0,28.45,2.0
2025/08/13 05:30:00,WLWLSF1,32.0,36.4,2.0
2025/08/13 06:00:00,WLWLSF1,33.0,40.46,2.0
2025/08/13 08:30:00,WLWLSF1,38.0,9.48,2.0
2025/08/13 09:00:00,WLWLSF1,39.0,41.82,2.0
2025/08/13 09:30:00,WLWLSF1,40.0,56.61,2.0
2025/08/13 10:00:00,WLWLSF1,41.0,30.67,2.0
2025/08/13 10:30:00,WLWLSF1,42.0,20.35,2.0
2025/08/13 18:00:00,WLWLSF1,57.0,53.82,2.0
2025/08/13 18:30:00,WLWLSF1,58.0,44.59,2.0
2025/08/13 19:00:00,WLWLSF1,59.0,242.43,2.0
2025/08/13 19:30:00,WLWLSF1,60.0,127.99,2.0
2025/08/13 20:00:00,WLWLSF1,61.0,104.05,2.0
2025/08/13 20:30:00,WLWLSF1,62.0,124.05,2.0
2025/08/13 21:00:00,WLWLSF1,63.0,107.69,2.0
2025/08/13 21:30:00,WLWLSF1,64.0,148.59,2.0
2025/08/13 22:00:00,WLWLSF1,65.0,155.88,2.0
2025/08/13 22:30:00,WLWLSF1,66.0,66.13,2.0
2025/08/13 23:00:00,WLWLSF1,67.0,66.54,2.0
2025/08/13 23:30:00,WLWLSF1,68.0,90.26,2.0
2025/08/14 00:00:00,WLWLSF1,69.0,89.11,2.0
2025/08/14 00:30:00,WLWLSF1,70.0,57.71,2.0
2025/08/14 01:00:00,WLWLSF1,71.0,70.24,2.0
2025/08/14 01:30:00,WLWLSF1,72.0,52.14,2.0
2025/08/14 02:00:00,WLWLSF1,73.0,49.85,2.0
2025/08/14 02:30:00,WLWLSF1,74.0,45.51,2.0
2025/08/14 03:00:00,WLWLSF1,75.0,32.45,2.0
2025/08/14 03:30:00,WLWLSF1,76.0,41.82,2.0
2025/08/14 04:00:00,WLWLSF1,77.0,34.14,2.0
2025/08/12 14:00:00,WLWLSF2,1.0,4.77,2.0
2025/08/12 14:30:00,WLWLSF2,2.0,3.24,2.0
2025/08/12 15:00:00,WLWLSF2,3.0,0.44,2.0
2025/08/12 16:00:00,WLWLSF2,5.0,12.87,2.0
2025/08/12 16:30:00,WLWLSF2,6.0,13.92,2.0
2025/08/12 17:00:00,WLWLSF2,7.0,18.27,2.0
2025/08/12 17:30:00,WLWLSF2,8.0,5.3,2.0
2025/08/12 18:00:00,WLWLSF2,9.0,17.81,2.0
2025/08/12 18:30:00,WLWLSF2,10.0,0.67,2.0
2025/08/12 19:00:00,WLWLSF2,11.0,18.89,2.0
2025/08/12 19:30:00,WLWLSF2,12.0,0.22,2.0
2025/08/12 21:00:00,WLWLSF2,15.0,2.98,2.0
2025/08/12 21:30:00,WLWLSF2,16.0,15.64,2.0
2025/08/12 22:00:00,WLWLSF2,17.0,8.75,2.0
2025/08/12 22:30:00,WLWLSF2,18.0,7.79,2.0
2025/08/12 23:00:00,WLWLSF2,19.0,8.76,2.0
2025/08/12 23:30:00,WLWLSF2,20.0,8.2,2.0
2025/08/13 00:00:00,WLWLSF2,21.0,1.68,2.0
2025/08/13 00:30:00,WLWLSF2,22.0,15.37,2.0
2025/08/13 01:00:00,WLWLSF2,23.0,18.61,2.0
2025/08/13 01:30:00,WLWLSF2,24.0,14.17,2.0
2025/08/13 02:00:00,WLWLSF2,25.0,10.49,2.0
2025/08/13 02:30:00,WLWLSF2,26.0,14.15,2.0
2025/08/13 03:00:00,WLWLSF2,27.0,11.21,2.0
2025/08/13 03:30:00,WLWLSF2,28.0,15.85,2.0
2025/08/13 04:00:00,WLWLSF2,29.0,14.42,2.0
2025/08/13 04:30:00,WLWLSF2,30.0,33.59,2.0
2025/08/13 05:00:00,WLWLSF2,31.0,28.45,2.0
2025/08/13 05:30:00,WLWLSF2,32.0,36.4,2.0
2025/08/13 06:00:00,WLWLSF2,33.0,40.46,2.0
2025/08/13 08:30:00,WLWLSF2,38.0,9.48,2.0
2025/08/13 09:00:00,WLWLSF2,39.0,41.82,2.0
2025/08/13 09:30:00,WLWLSF2,40.0,56.61,2.0
2025/08/13 10:00:00,WLWLSF2,41.0,30.67,2.0
2025/08/13 10:30:00,WLWLSF2,42.0,20.35,2.0
2025/08/13 18:00:00,WLWLSF2,57.0,53.82,2.0
2025/08/13 18:30:00,WLWLSF2,58.0,44.59,2.0
2025/08/13 19:00:00,WLWLSF2,59.0,242.43,2.0
2025/08/13 19:30:00,WLWLSF2,60.0,127.99,2.0
2025/08/13 20:00:00,WLWLSF2,61.0,104.05,2.0
2025/08/13 20:30:00,WLWLSF2,62.0,124.05,2.0
2025/08/13 21:00:00,WLWLSF2,63.0,107.69,2.0
2025/08/13 21:30:00,WLWLSF2,64.0,148.59,2.0
2025/08/13 22:00:00,WLWLSF2,65.0,155.88,2.0
2025/08/13 22:30:00,WLWLSF2,66.0,66.13,2.0
2025/08/13 23:00:00,WLWLSF2,67.0,66.54,2.0
2025/08/13 23:30:00,WLWLSF2,68.0,90.26,2.0
2025/08/14 00:00:00,WLWLSF2,69.0,89.11,2.0
2025/08/14 00:30:00,WLWLSF2,70.0,57.71,2.0
2025/08/14 01:00:00,WLWLSF2,71.0,70.24,2.0
2025/08/14 01:30:00,WLWLSF2,72.0,52.14,2.0
2025/08/14 02:00:00,WLWLSF2,73.0,49.85,2.0
2025/08/14 02:30:00,WLWLSF2,74.0,45.51,2.0
2025/08/14 03:00:00,WLWLSF2,75.0,32.45,2.0
2025/08/14 03:30:00,WLWLSF2,76.0,41.82,2.0
2025/08/14 04:00:00,WLWLSF2,77.0,34.14,2.0
2025/08/12 14:00:00,WOODLWN1,1.0,4.77,2.0
2025/08/12 14:30:00,WOODLWN1,2.0,3.24,2.0
2025/08/12 15:00:00,WOODLWN1,3.0,0.44,2.0
2025/08/12 16:00:00,WOODLWN1,5.0,12.87,2.0
2025/08/12 16:30:00,WOODLWN1,6.0,13.92,2.0
2025/08/12 17:00:00,WOODLWN1,7.0,18.27,2.0
2025/08/12 17:30:00,WOODLWN1,8.0,5.3,2.0
2025/08/12 18:00:00,WOODLWN1,9.0,17.81,2.0
2025/08/12 18:30:00,WOODLWN1,10.0,0.67,2.0
2025/08/12 19:00:00,WOODLWN1,11.0,18.89,2.0
2025/08/12 19:30:00,WOODLWN1,12.0,0.22,2.0
2025/08/12 21:00:00,WOODLWN1,15.0,2.98,2.0
2025/08/12 21:30:00,WOODLWN1,16.0,15.64,2.0
2025/08/12 22:00:00,WOODLWN1,17.0,8.75,2.0
2025/08/12 22:30:00,WOODLWN1,18.0,7.79,2.0
2025/08/12 23:00:00,WOODLWN1,19.0,8.76,2.0
2025/08/12 23:30:00,WOODLWN1,20.0,8.2,2.0
2025/08/13 00:00:00,WOODLWN1,21.0,1.68,2.0
2025/08/13 00:30:00,WOODLWN1,22.0,15.37,2.0
2025/08/13 01:00:00,WOODLWN1,23.0,18.61,2.0
2025/08/13 01:30:00,WOODLWN1,24.0,14.17,2.0
2025/08/13 02:00:00,WOODLWN1,25.0,10.49,2.0
2025/08/13 02:30:00,WOODLWN1,26.0,14.15,2.0
2025/08/13 03:00:00,WOODLWN1,27.0,11.21,2.0
2025/08/13 03:30:00,WOODLWN1,28.0,15.85,2.0
2025/08/13 04:00:00,WOODLWN1,29.0,14.42,2.0
2025/08/13 04:30:00,WOODLWN1,30.0,33.59,2.0
2025/08/13 05:00:00,WOODLWN1,31.0,28.45,2.0
2025/08/13 05:30:00,WOODLWN1,32.0,36.4,2.0
2025/08/13 06:00:00,WOODLWN1,33.0,40.46,2.0
2025/08/13 08:30:00,WOODLWN1,38.0,9.48,2.0
2025/08/13 09:00:00,WOODLWN1,39.0,41.82,2.0
2025/08/13 09:30:00,WOODLWN1,40.0,56.61,2.0
2025/08/13 10:00:00,WOODLWN1,41.0,30.67,2.0
2025/08/13 10:30:00,WOODLWN1,42.0,20.35,2.0
2025/08/13 18:00:00,WOODLWN1,57.0,53.82,2.0
2025/08/13 18:30:00,WOODLWN1,58.0,44.59,2.0
2025/08/13 19:00:00,WOODLWN1,59.0,242.43,2.0
2025/08/13 19:30:00,WOODLWN1,60.0,127.99,2.0
2025/08/13 20:00:00,WOODLWN1,61.0,104.05,2.0
2025/08/13 20:30:00,WOODLWN1,62.0,124.05,2.0
2025/08/13 21:00:00,WOODLWN1,63.0,107.69,2.0
2025/08/13 21:30:00,WOODLWN1,64.0,148.59,2.0
2025/08/13 22:00:00,WOODLWN1,65.0,155.88,2.0
2025/08/13 22:30:00,WOODLWN1,66.0,66.13,2.0
2025/08/13 23:00:00,WOODLWN1,67.0,66.54,2.0
2025/08/13 23:30:00,WOODLWN1,68.0,90.26,2.0
2025/08/14 00:00:00,WOODLWN1,69.0,89.11,2.0
2025/08/14 00:30:00,WOODLWN1,70.0,57.71,2.0
2025/08/14 01:00:00,WOODLWN1,71.0,70.24,2.0
2025/08/14 01:30:00,WOODLWN1,72.0,52.14,2.0
2025/08/14 02:00:00,WOODLWN1,73.0,49.85,2.0
2025/08/14 02:30:00,WOODLWN1,74.0,45.51,2.0
2025/08/14 03:00:00,WOODLWN1,75.0,32.45,2.0
2025/08/14 03:30:00,WOODLWN1,76.0,41.82,2.0
2025/08/14 04:00:00,WOODLWN1,77.0,34.14,2.0
2025/08/12 14:00:00,WRSF1,1.0,-81.83,1.0
2025/08/12 14:30:00,WRSF1,2.0,-5.45,1.0
2025/08/12 14:00:00,WRWF1,1.0,-81.83,1.0
2025/08/12 14:30:00,WRWF1,2.0,-5.45,1.0
2025/08/12 14:30:00,WSTWYSF1,2.0,-30.75,1.0
2025/08/12 15:00:00,WSTWYSF1,3.0,-30.75,1.0
2025/08/12 15:30:00,WSTWYSF1,4.0,-30.75,1.0
2025/08/12 16:00:00,WSTWYSF1,5.0,-106.64,1.0
2025/08/12 16:30:00,WSTWYSF1,6.0,-106.64,1.0
2025/08/13 10:30:00,WUNUSF1,42.0,28.56,2.0
2025/08/13 11:00:00,WUNUSF1,43.0,17.49,2.0
2025/08/13 11:30:00,WUNUSF1,44.0,14.72,2.0
2025/08/13 12:00:00,WUNUSF1,45.0,3.67,2.0
2025/08/12 14:00:00,WYASF1,1.0,-77.63,1.0
2025/08/12 14:30:00,WYASF1,2.0,-98.76,1.0
2025/08/12 15:00:00,WYASF1,3.0,-98.76,1.0
2025/08/12 15:30:00,WYASF1,4.0,-106.64,1.0
2025/08/12 16:00:00,WYASF1,5.0,-106.64,1.0
2025/08/12 16:30:00,WYASF1,6.0,-106.64,1.0
2025/08/13 10:30:00,YATSF1,42.0,-304.52,2.0
2025/08/13 11:00:00,YATSF1,43.0,-186.5,2.0
2025/08/13 11:30:00,YATSF1,44.0,-156.99,2.0
2025/08/13 12:00:00,YATSF1,45.0,-39.13,2.0
,,,,
